id,title,type,description,release_year,age_certification,runtime,genres,contains_US,production_countries,seasons,imdb_id,imdb_score,imdb_votes,tmdb_popularity,tmdb_score
tm450478,Under the Eiffel Tower,MOVIE,"Stuart is a having a mid-life crisis. Desperate for something more in life, he tags along on his best friend's family vacation to Paris - then proposes to his friend's 24-year-old daughter, Rosalind, while standing under the Eiffel Tower.",2019,,87,"['romance', 'comedy']",US,['US'],,tt6251390,5.4,992,5.496,6.1
ts213232,Awake: The Million Dollar Game,SHOW,"Sleepless for 24 hours, contestants in the comedy game show stumble through challenges both eccentric and everyday for a chance at a $1 million prize.",2019,TV-PG,42,['reality'],US,['US'],1,tt10370956,5.9,759,4.913,6
tm917325,Dragons: Rescue Riders: Secrets of the Songwing,MOVIE,"When a musical dragon with a beautiful voice hypnotizes the dragons and people of Huttsgalor, the Rescue Riders have to find a way to break the spell.",2020,,46,"['animation', 'action', 'comedy', 'family', 'fantasy']",US,['US'],,tt12599350,5.1,175,13.962,8
tm838687,Holiday in the Wild,MOVIE,"When her husband abruptly ends their marriage, empty nester Kate embarks on a solo second honeymoon in Africa, finding purpose and potential romance.",2019,,85,"['romance', 'comedy', 'drama']",US,['US'],,tt8510488,6.1,15053,10.253,6.5
ts268099,LEGO Marvel Avengers: Climate Conundrum,SHOW,The Environmental Clean-up Conference is off to anything but a smooth start when Tony Stark realizes his fellow competitor is his rival Justin Hammer!,2020,TV-Y7,22,"['action', 'animation']",US,['US'],1,tt13783758,6.6,65,3.647,7
tm856593,Bert Kreischer: Hey Big Boy,MOVIE,"Still the ultimate comedy party animal, Bert Kreischer tells more stories about parenthood and family life in a stand-up special from Cleveland.",2020,,62,['comedy'],US,['US'],,tt11810424,7,1913,4.051,7.2
tm844662,Ronny Chieng: Asian Comedian Destroys America!,MOVIE,"Ronny Chieng (""The Daily Show,"" ""Crazy Rich Asians"") takes center stage in this stand-up special and riffs on modern American life and more.",2019,,63,['comedy'],US,['US'],,tt11248800,7.4,3077,4.694,6.9
tm494731,Sextuplets,MOVIE,"Father-to-be Alan is shocked to learn that he was born a sextuplet. With his newfound brother Russell riding shotgun, the duo sets out on a hilarious journey to reunite with their remaining long-lost siblings.",2019,,97,['comedy'],US,['US'],,tt8976710,4.4,8380,25.351,6.3
tm886283,Legacy of Lies,MOVIE,An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,2020,R,101,"['thriller', 'action']",US,"['UA', 'GB', 'US', 'NL', 'PL']",,tt6834916,5,3307,15.053,5.6
ts226588,100 Humans: Life's Questions. Answered.,SHOW,"One hundred hardy souls from diverse backgrounds participate in playful experiments exploring age, sex, happiness and other aspects of being human.",2020,TV-14,37,"['documentation', 'reality']",US,['US'],1,tt11823088,5.7,3958,4.073,6.5
ts251615,(Un)Well,SHOW,"This docuseries takes a deep dive into the lucrative wellness industry, which touts health and healing. But do the products live up to the promises?",2020,TV-MA,52,"['reality', 'documentation']",US,['US'],1,tt12759384,6.4,1041,3.147,6.7
tm889629,Lady Driver,MOVIE,"When a rebellious teen embarks on a solo summer journey to connect with her roots, she finds herself in a new world, geared up for the ride of her life, and discovers she had the drive in her all along.",2020,PG,104,"['drama', 'sport']",US,['US'],,tt7562334,5.8,1463,7.608,6.3
tm977997,Captain Underpants: Mega Blissmas,MOVIE,Christmas gets weird - really weird - after George and Harold go back in time to change up a few of their beloved holiday's traditions.,2020,G,46,"['comedy', 'animation', 'family']",US,['US'],,tt13411948,5.3,155,13.865,5.7
ts223077,Broken,SHOW,This investigative docuseries shows how negligence and deceit in the production and marketing of popular consumer items can result in dire outcomes.,2019,,59,['documentation'],US,['US'],1,,,,2.864,7.4
ts226617,The Innocence Files,SHOW,The personal stories behind eight cases of wrongful conviction that the Innocence Project and organizations within the Innocence Network have worked to highlight and overturn.,2020,TV-MA,64,"['documentation', 'crime', 'drama']",US,['US'],1,tt11958922,8,2622,3.151,7.4
tm917974,Hard Kill,MOVIE,"The work of billionaire tech CEO Donovan Chalmers is so valuable that he hires mercenaries to protect it, and a terrorist group kidnaps his daughter just to get it.",2020,R,98,"['thriller', 'action']",US,['US'],,tt11656172,3.4,19728,18.56,5.1
ts213820,Next in Fashion,SHOW,"18 budding fashion designers compete for a $250,000 prize and the opportunity to launch a clothing line with Net-a-Porter.",2020,TV-14,51,['reality'],US,['US'],1,tt10394770,7.3,3572,6.992,8
tm916997,Work It,MOVIE,A brilliant but clumsy high school senior vows to get into her late father's alma mater by transforming herself and a misfit squad into dance champions.,2020,PG-13,93,"['music', 'comedy']",US,['US'],,tt10276470,6.1,12828,18.729,7.7
tm376739,Bethany Hamilton: Unstoppable,MOVIE,"One of the most fearless and accomplished athletes of her generation, Bethany Hamilton became a surfing wunderkind when she returned to the sport following a devastating shark attack at age 13. As she continues to chase waves she also now tackles motherhood.",2019,PG,99,"['documentation', 'sport']",US,['US'],,tt6435258,7.4,705,4.481,7.9
tm898169,If Anything Happens I Love You,MOVIE,Grieving parents journey through an emotional void as they mourn the loss of a child in the aftermath of a tragic school shooting.,2020,PG,12,['drama'],US,['US'],,,,,14.24,7.8
tm851346,Residue,MOVIE,"A young filmmaker returns home after many years away, to write a script about his childhood, only to find his neighborhood unrecognizable and his childhood friends scattered to the wind.",2020,,90,['drama'],US,['US'],,tt11568878,6.5,570,2.932,5.3
tm894619,Feel the Beat,MOVIE,"After failing to make it on Broadway, April returns to her hometown and reluctantly begins training a misfit group of young dancers for a competition.",2020,G,107,"['drama', 'comedy', 'family']",US,"['CA', 'US']",,tt10714856,6.3,10749,16.453,7.7
tm885805,Debt Collectors,MOVIE,"A pair of debt collectors are thrust into an explosively dangerous situation, chasing down various lowlifes while also evading a vengeful kingpin.",2020,R,97,"['comedy', 'action']",US,['US'],,tt10933680,5.7,4230,19.304,6.1
tm918853,All Together Now,MOVIE,"An optimistic, talented teen clings to a huge secret: she's homeless and living on a school bus. When tragedy strikes, can she learn to accept a helping hand?",2020,PG,92,['drama'],US,['US'],,tt3155342,6.5,4182,7.74,6.8
tm814644,Coffee & Kareem,MOVIE,"Twelve-year-old Kareem Manning hires a criminal to scare his mom's new boyfriend -police officer James Coffee - but it backfires, forcing Coffee and Kareem to team up in order to save themselves from Detroit's most ruthless drug kingpin.",2020,,88,"['action', 'comedy', 'crime']",US,['US'],,tt9898858,5.1,13469,9.863,5.5
ts90413,Gigantosaurus,SHOW,"Four curious young dinosaur friends explore the mystery of Gigantosaurus, the largest, fiercest dinosaur of all, facing their individual fears and working together to solve problems during their many adventures.",2019,TV-G,13,['animation'],US,"['FR', 'US']",3,tt9636800,6.9,159,11.194,7
ts306187,Family Reunion,SHOW,"When the McKellan family moves from Seattle to Georgia to be closer to extended family, the transition is like being a catfish out of water.",2019,TV-PG,29,"['family', 'comedy']",US,['US'],5,tt9153270,6.4,2576,22.261,8.6
tm857187,Tom Segura: Ball Hog,MOVIE,"Tom Segura scores laughs with uncomfortably candid stories about mothers, fathers, following your dreams — and other things you'd rather not think about.",2020,,70,['comedy'],US,['US'],,tt11861072,7.3,2848,3.795,6.8
ts251420,Hoops,SHOW,A foul-mouthed high school basketball coach is sure he'll hit the big leagues if he can only turn his terrible team around. Good luck with that.,2020,,30,['comedy'],US,['US'],1,,,,10.375,7.3
ts113748,Twelve Forever,SHOW,Reggie's dream is to be a kid forever. Her dream is so powerful that it creates its own fantasy world of perpetual youth.,2019,TV-PG,22,"['animation', 'action', 'comedy', 'family', 'fantasy']",US,['US'],1,tt8009622,6.6,664,5.075,6.4
tm470560,Circus of Books,MOVIE,"For decades, a nice Jewish couple ran Circus of Books, a porn shop and epicenter for gay LA. Their director daughter documents their life and times.",2019,,92,"['documentation', 'history']",US,['US'],,tt8727582,7.1,4571,9.292,7
tm954543,Wheels of Fortune,MOVIE,"To claim a big inheritance, a down-on-his-luck mechanic must win a series of competitions as outlined in his birth father's will.",2020,R,107,['comedy'],US,['US'],,tt9735976,5.3,777,3.37,5.3
tm893680,Jo Koy: In His Elements,MOVIE,"Jo Koy returns to the Philippines to show off the local culture and headline a special featuring Filipino American comedians, DJs and hip-hop dancers.",2020,,55,['comedy'],US,['US'],,tt12357266,5.4,469,3.209,5.6
tm824559,"Bikram: Yogi, Guru, Predator",MOVIE,The spectacular rise and scandalous fall of hot-yoga evangelist Bikram Choudhury is chronicled through archival footage and extensive insider interviews.,2019,,86,"['crime', 'documentation']",US,['US'],,tt10883004,6.7,7367,9.946,6.4
tm835486,Jenny Slate: Stage Fright,MOVIE,Jenny Slate's debut stand up-comedy special blends with home videos from her childhood and interviews of her with her family.,2019,,66,"['comedy', 'reality']",US,['US'],,tt10971520,5.8,1268,4.231,5.9
ts188840,Seis Manos,SHOW,"Orphans raised by a martial arts master are plunged into a mystery involving demonic powers, drug cartels, ancient rituals and blood sacrifice.",2019,TV-MA,26,"['drama', 'fantasy', 'animation', 'action', 'crime']",US,['US'],1,tt10106108,7.1,1573,10.472,6.9
tm915043,The F**k-It List,MOVIE,"After a prank blows up a studious high school senior's life, he shares a list of certain things he wishes he'd done differently — and maybe still can.",2020,R,103,['comedy'],US,['US'],,tt8145202,5.1,5866,10.041,6.2
tm887369,Jerry Seinfeld: 23 Hours to Kill,MOVIE,"Jerry Seinfeld takes the stage in New York and tackles talking vs. texting, bad buffets vs. so-called ""great"" restaurants and the magic of Pop Tarts.",2020,,60,['comedy'],US,['US'],,tt12117854,6.7,5061,4.084,6.2
ts89231,You vs. Wild,SHOW,"In this interactive series, you'll make key decisions to help Bear Grylls survive, thrive and complete missions in the harshest environments on Earth.",2019,TV-PG,20,"['action', 'reality']",US,['US'],2,tt10044952,6.6,2570,5.084,6.7
ts251512,Immigration Nation,SHOW,"With unprecedented access to ICE operations, as well as moving portraits of immigrants, this docuseries takes a deep look at U.S. immigration today.",2020,TV-MA,62,['documentation'],US,['US'],1,tt12754910,7.4,1096,9.017,7
tm917036,The Speed Cubers,MOVIE,This documentary captures the extraordinary twists and turns in the journeys of Rubik's Cube-solving champions Max Park and Feliks Zemdegs.,2020,,39,['documentation'],US,['US'],,,,,7.319,7.6
ts222049,Who Killed Malcolm X?,SHOW,Activist Abdur-Rahman Muhammad begins his own investigation into the perplexing details surrounding the assassination of civil rights leader Malcolm X.,2019,TV-MA,45,"['crime', 'history', 'documentation']",US,['US'],1,tt10948316,7.5,2125,7.178,7.5
ts223456,Pandemic: How to Prevent an Outbreak,SHOW,"In this docuseries, meet the heroes on the front lines of the battle against influenza and learn about their efforts to stop the next global outbreak.",2020,TV-14,49,['documentation'],US,['US'],1,tt11497904,6.3,2759,10.962,7
tm898699,Larry the Cable Guy: Remain Seated,MOVIE,"Larry the Cable Guy is back to Git R Done. Remain Seated, his latest solo special, will show you why this Grammy nominated, multi-platinum recording artist, and Billboard award winner is at the top of his game. Coming to you straight from the Rialto Square Theatre in Joliet, IL to your seat at home!",2020,R,67,['comedy'],US,['US'],,tt11464488,6.6,258,2.693,5.5
tm840224,Seth Meyers: Lobby Baby,MOVIE,SNL alumnus and subversive master of late-night Seth Meyers comes out from behind the desk to share some lighthearted stories from his own life.,2019,,61,['comedy'],US,['US'],,tt11168100,7.4,2542,3.92,7
tm465408,Burning Cane,MOVIE,"Set among the cane fields of rural Louisiana, Burning Cane follows a deeply religious mother struggling to reconcile her convictions of faith with the love she has for her troubled son.",2019,,77,['drama'],US,['US'],,tt7358154,5.5,630,2.744,5.8
ts187070,Pup Academy,SHOW,Welcome to a secret world where pups learn to be a human's best friend: PUP ACADEMY. Follow three unlikely puppies - and their human friends - as they work together to discover the power of friendship and create everlasting bonds between dogs and humans.,2019,TV-Y,26,['family'],US,['US'],2,tt10302548,6.6,498,23.821,7.1
ts251621,World's Most Wanted,SHOW,Heinous criminals have avoided capture despite massive rewards and global investigations. This docuseries profiles some of the world’s most wanted.,2020,TV-14,45,"['crime', 'documentation']",US,['US'],1,tt12753698,7.1,2481,2.966,8
tm452573,Gabriel Iglesias: One Show Fits All,MOVIE,"In a new comedy special for 2019, Gabriel ""Fluffy"" Iglesias discusses his teenage son, encounters with Snoop Dogg and an overzealous fan, and more.",2019,,90,"['comedy', 'documentation']",US,['US'],,tt9426212,7.2,1793,3.264,6.6
